word,x,y,z
BALANCE,0,0,6.675387
BALANCE,0,0,6.686343
BALANCE,0,0,6.697337
BALANCE,0,0,6.708401
BALANCE,0,0,6.71963
BALANCE,0,0,6.731101
BALANCE,0,0,6.742173
BALANCE,0,0,6.753407
BALANCE,0,0,6.764366
BALANCE,0,0,6.775616
BALANCE,0,0,6.785654
BALANCE,0,0,6.796697
BALANCE,0,0,6.808104
BALANCE,0,0,6.819097
BALANCE,0,0,6.83008
BALANCE,0,0,6.841359
BALANCE,0,0,6.852481
BALANCE,0,0,6.863427
BALANCE,0,0,6.87451
BALANCE,0,0,6.886745
BALANCE,0,0,6.8979
BALANCE,0.9901685,0.706297,6.908768
BALANCE,0.965713,0.7772171,6.920118
BALANCE,0.9726,0.8065509,6.931174
BALANCE,0.9323174,0.7823207,6.94241
BALANCE,0.9171759,0.7856728,6.953517
BALANCE,0.906522,0.7982909,6.964419
BALANCE,0.8890107,0.7663968,6.975341
BALANCE,0.8927388,0.7930166,6.986604
BALANCE,0.8954297,0.8101313,6.997634
BALANCE,0.9497555,0.7783695,7.008729
BALANCE,0.9165207,0.7747463,7.019907
BALANCE,0.9056298,0.7801225,7.030221
BALANCE,0.8995179,0.7495974,7.041462
BALANCE,0.8969511,0.7546809,7.052646
BALANCE,0.9809999,0.8035415,7.063245
BALANCE,0.9756379,0.7900296,7.074538
BALANCE,0.9936616,0.7915037,7.085593
BALANCE,0.9734994,0.735686,7.096609
BALANCE,0.9724681,0.7253081,7.107899
BALANCE,0.9125243,0.7402182,7.118977
BALANCE,0.7629173,0.7991748,7.131057
BALANCE,0.2312284,0.9141175,7.142664
BALANCE,-0.07737309,0.9993653,7.154281
BALANCE,-0.7116045,1.090394,7.165033
BALANCE,-0.8026683,1.068394,7.17578
BALANCE,-0.7719122,1.06375,7.185666
BALANCE,-0.7925362,1.050562,7.196535
BALANCE,-0.802671,1.03837,7.207997
BALANCE,-0.8089187,1.046112,7.219036
BALANCE,-0.8166335,1.04255,7.23036
BALANCE,-0.7980886,1.037426,7.241945
BALANCE,-0.8195118,1.023157,7.253679
BALANCE,-0.8297864,1.026044,7.26434
BALANCE,-0.8314509,1.031661,7.275505
BALANCE,-0.8418936,1.040507,7.285568
BALANCE,-0.8435138,1.017089,7.296551
BALANCE,-0.857514,1.037627,7.307937
BALANCE,-0.8500729,1.020751,7.319154
BALANCE,-0.8414935,1.03177,7.330234
BALANCE,-0.828421,1.031093,7.342181
BALANCE,-0.8327851,1.033772,7.353911
BALANCE,-0.8417161,1.039972,7.364256
BALANCE,-0.8474755,1.041213,7.375409
BALANCE,-0.8480859,1.041584,7.385614
BALANCE,-0.8430027,1.03784,7.396646
BALANCE,-0.9069874,1.046632,7.407713
BALANCE,-0.8699234,1.088308,7.418988
BALANCE,-0.889098,1.03081,7.430234
BALANCE,-0.9188363,1.036083,7.442196
BALANCE,-0.9251519,1.03467,7.453235
BALANCE,-0.9216961,1.034223,7.464383
BALANCE,-0.9248238,1.032419,7.475657
BALANCE,-0.9361163,1.019995,7.4854
BALANCE,-0.8809636,1.01195,7.496518
BALANCE,-0.8439423,1.17356,7.507745
BALANCE,-0.834905,1.167264,7.519052
BALANCE,-0.8581613,1.147329,7.530151
BALANCE,-0.8732827,1.157684,7.541995
BALANCE,-0.8415027,1.167746,7.554033
BALANCE,-0.8662024,1.16227,7.564043
BALANCE,-0.8757706,1.155462,7.575536
BALANCE,-0.9008917,1.140267,7.585416
BALANCE,-0.8809774,1.149674,7.596323
BALANCE,-0.8780363,1.18463,7.607695
BALANCE,-0.8669983,1.138807,7.618772
BALANCE,-0.8590788,1.116469,7.629853
BALANCE,-0.8705798,1.140196,7.64115
BALANCE,-0.8148249,1.12141,7.652151
BALANCE,-0.863286,1.171371,7.663155
BALANCE,-0.8577046,1.167154,7.674537
BALANCE,-0.875669,1.118812,7.685433
BALANCE,-0.8591491,1.19886,7.696445
BALANCE,-0.7892365,1.134519,7.707959
BALANCE,-0.8252963,1.143587,7.718959
BALANCE,-0.7988019,1.182358,7.73002
BALANCE,-0.8013651,1.164301,7.741043
BALANCE,-0.776474,1.192623,7.752122
BALANCE,-0.7584065,1.178215,7.763252
BALANCE,-0.7595236,1.183524,7.774573
BALANCE,-0.7645794,1.182786,7.785391
BALANCE,-0.7696278,1.181286,7.796375
BALANCE,-0.7675856,1.168618,7.8075
BALANCE,-0.7696133,1.175937,7.818715
BALANCE,-0.7882301,1.168301,7.829949
BALANCE,-0.6180959,1.243044,7.841569
BALANCE,-0.4944779,1.341433,7.852755
BALANCE,-0.3604335,1.398332,7.863373
BALANCE,-0.2058998,1.44433,7.874682
BALANCE,-0.2041251,1.426379,7.885991
BALANCE,-0.1900077,1.414441,7.896873
BALANCE,-0.209073,1.418714,7.907826
BALANCE,-0.1923919,1.419141,7.919279
BALANCE,-0.1824396,1.421723,7.930387
BALANCE,-0.1859506,1.428486,7.941797
BALANCE,-0.1874729,1.417027,7.952983
BALANCE,-0.1821733,1.414312,7.963982
BALANCE,-0.1961956,1.40849,7.975359
BALANCE,-0.2159482,1.399082,7.985268
BALANCE,-0.2261372,1.381644,7.996429
BALANCE,-0.2197423,1.413087,8.00745
BALANCE,-0.2169783,1.402136,8.018732
BALANCE,-0.1487854,1.44581,8.029679
BALANCE,0.247623,1.437722,8.040888
BALANCE,0.3306122,1.405426,8.055665
BALANCE,0.3440639,1.435589,8.066563
BALANCE,0.341673,1.409165,8.074035
BALANCE,0.3421951,1.415283,8.083024
BALANCE,0.3287436,1.410334,8.094235
BALANCE,0.3258435,1.381917,8.105346
BALANCE,0.3201273,1.403423,8.116496
BALANCE,0.3433876,1.408251,8.127406
BALANCE,0.3433685,1.408299,8.138491
BALANCE,0.3388528,1.393473,8.149971
BALANCE,0.3394421,1.384408,8.160904
BALANCE,0.3446115,1.384816,8.171968
BALANCE,0.3395368,1.392388,8.183002
BALANCE,0.3388003,1.386707,8.194196
BALANCE,0.3360655,1.386098,8.205271
BALANCE,0.3391945,1.38807,8.216345
BALANCE,0.3409966,1.387406,8.22742
BALANCE,0.3286544,1.379311,8.238533
BALANCE,0.3263577,1.36793,8.249926
BALANCE,0.3298981,1.35642,8.260598
BALANCE,0.329833,1.36066,8.271793
BALANCE,0.6061362,1.325638,8.282969
BALANCE,0.7681862,1.199912,8.294107
BALANCE,0.8523902,1.154878,8.305184
BALANCE,0.8742719,1.075216,8.316368
BALANCE,0.8680772,1.076037,8.327503
BALANCE,0.9045349,1.06595,8.338363
BALANCE,0.9076192,1.061764,8.349757
BALANCE,0.9091337,1.064603,8.360452
BALANCE,0.9133582,1.064391,8.371773
BALANCE,0.9173259,1.066552,8.382944
BALANCE,0.921362,1.069299,8.393958
BALANCE,0.9263566,1.071332,8.405061
BALANCE,0.9285021,1.072324,8.416186
BALANCE,0.9273032,1.074338,8.427535
BALANCE,0.9305437,1.076784,8.438745
BALANCE,0.936344,1.081175,8.45011
BALANCE,0.9397296,1.081612,8.461303
BALANCE,0.9443716,1.081059,8.472386
BALANCE,0.926398,1.084044,8.483613
BALANCE,0.933809,1.087776,8.494978
BALANCE,0.6719937,1.267403,8.506458
BALANCE,0.5151951,1.329238,8.51756
BALANCE,0.352202,1.414271,8.528721
BALANCE,0.2213283,1.476304,8.540079
BALANCE,0.2445658,1.471804,8.551452
BALANCE,0.2627434,1.464751,8.562569
BALANCE,0.2367132,1.485483,8.573785
BALANCE,0.2245892,1.475915,8.585044
BALANCE,0.2199015,1.465511,8.595877
BALANCE,0.2078023,1.446288,8.607195
BALANCE,0.1946444,1.466125,8.618258
BALANCE,0.2046733,1.446526,8.629275
BALANCE,0.2075754,1.457035,8.640429
BALANCE,0.2088619,1.450813,8.65157
BALANCE,0.2034425,1.453996,8.662657
BALANCE,0.1967534,1.454473,8.673621
BALANCE,0.1969953,1.458878,8.684937
BALANCE,0.1991715,1.461894,8.696047
BALANCE,0.2573466,1.433118,8.707075
BALANCE,0.4173019,1.445727,8.718586
BALANCE,0.6194506,1.43882,8.729284
BALANCE,0.7640448,1.324828,8.740421
BALANCE,0.7408056,1.32709,8.751711
BALANCE,0.72249,1.33834,8.762373
BALANCE,0.7260578,1.343873,8.773717
BALANCE,0.7290537,1.352082,8.785688
BALANCE,0.7318133,1.356174,8.796184
BALANCE,0.7380832,1.357058,8.807116
BALANCE,0.7425732,1.355351,8.819012
BALANCE,0.7412635,1.358246,8.829304
BALANCE,0.7415154,1.36354,8.840448
BALANCE,0.7426364,1.366355,8.851579
BALANCE,0.7406821,1.366869,8.862557
BALANCE,0.8252,1.202469,8.873666
BALANCE,0.8525104,1.158842,8.885136
BALANCE,0.7926057,1.085909,8.896226
BALANCE,0.8096679,1.133156,8.906865
BALANCE,0.8228378,1.137137,8.918076
BALANCE,0.8248854,1.139018,8.929298
BALANCE,0.8243812,1.132821,8.940629
BALANCE,0.8275856,1.129905,8.951698
BALANCE,0.8263884,1.128036,8.962722
BALANCE,0.8267816,1.131004,8.973732
BALANCE,0.8304516,1.126858,8.984731
BALANCE,0.8204545,1.134448,8.99579
BALANCE,0.7691711,1.118432,9.007258
BALANCE,0.7545758,1.11175,9.018285
BALANCE,0.7505497,1.116781,9.029096
BALANCE,0.7316514,1.111293,9.040302
BALANCE,1.029104,1.024843,9.051737
BALANCE,1.010008,0.8631921,9.062586
BALANCE,1.018368,0.714228,9.073671
BALANCE,0.9669876,0.85866,9.085079
BALANCE,0.9872866,0.7348139,9.095951
BALANCE,0,0,9.106918
BALANCE,0,0,9.118236
BALANCE,0,0,9.12915
BALANCE,0,0,9.140265
BALANCE,0,0,9.151508
BALANCE,0,0,9.162356
BALANCE,0,0,9.173606
BALANCE,0,0,9.184637
BALANCE,0,0,9.195848
BALANCE,0,0,9.206847
BALANCE,0,0,9.218285
BALANCE,0,0,9.229104
BALANCE,0,0,9.24042
BALANCE,0,0,9.251419
BALANCE,0,0,9.262244
BALANCE,0,0,9.273616
BALANCE,0,0,9.285039
BALANCE,0,0,9.295631
BALANCE,0,0,9.306832
BALANCE,0,0,9.317908
BALANCE,0,0,9.329185
BALANCE,0,0,9.340025
BALANCE,0,0,9.351486
BALANCE,0,0,9.362247
BALANCE,0,0,9.373493
BALANCE,0,0,9.384535
BALANCE,0,0,9.395556
BALANCE,0,0,9.406746
BALANCE,0,0,9.417813
BALANCE,0,0,9.428978
BALANCE,0,0,9.440081
BALANCE,0,0,9.451235
BALANCE,0,0,9.462214
BALANCE,0,0,9.473355
BALANCE,0,0,9.48464
BALANCE,0.9670563,0.8901061,9.495628
BALANCE,0.7869946,1.160125,9.506923
BALANCE,0.7217099,1.095325,9.517894
BALANCE,0,0,9.528781
BALANCE,0,0,9.540154
BALANCE,0,0,9.551114
BALANCE,0,0,9.562411
BALANCE,0.1599298,1.458416,9.573405
BALANCE,0.1880986,1.416081,9.584541
BALANCE,0.1299367,1.434576,9.595622
BALANCE,0.1500221,1.452739,9.606708
BALANCE,0.1445135,1.448151,9.617878
BALANCE,0.1551096,1.386334,9.628959
BALANCE,0.1155562,1.397161,9.640022
BALANCE,0.1512774,1.418464,9.651278
BALANCE,0.1391415,1.403048,9.662198
BALANCE,0.2292928,1.255401,9.673319
BALANCE,0.2255335,1.331126,9.68434
BALANCE,0.1947514,1.314228,9.695559
BALANCE,0.1857799,1.335745,9.70659
BALANCE,0.1389144,1.367546,9.717869
BALANCE,0.1435886,1.391211,9.728788
BALANCE,0.2160099,1.386048,9.739961
BALANCE,0.1793455,1.40341,9.751379
BALANCE,0.1757307,1.46663,9.762135
BALANCE,0.2119752,1.430216,9.77327
BALANCE,0.1691315,1.471201,9.784177
BALANCE,0.1849114,1.443857,9.795462
BALANCE,0.1791174,1.458194,9.806506
BALANCE,0.1711967,1.447162,9.817897
BALANCE,0.1844279,1.441905,9.828656
BALANCE,0.3005271,1.439407,9.839889
BALANCE,0.3102819,1.448631,9.851326
BALANCE,0.3350087,1.447259,9.862098
BALANCE,0.3550642,1.430898,9.873134
BALANCE,0.3309862,1.46305,9.884435
BALANCE,0.2910148,1.457632,9.895304
BALANCE,0.2453023,1.425904,9.906645
BALANCE,0.2195972,1.393886,9.91767
BALANCE,0.2015516,1.366039,9.928889
BALANCE,0.128766,1.354663,9.939855
BALANCE,-0.06875259,1.43012,9.951302
BALANCE,-0.3143199,1.382319,9.962206
BALANCE,-0.7568817,1.246382,9.973158
BALANCE,-0.7220617,1.146374,9.984328
BALANCE,-0.7160516,1.20992,9.995403
BALANCE,-0.7187176,1.191274,10.0067
BALANCE,-0.7286661,1.187996,10.01749
BALANCE,-0.714869,1.193263,10.0288
BALANCE,-0.722697,1.208539,10.03994
BALANCE,-0.7102665,1.199181,10.05108
BALANCE,-0.7004446,1.189421,10.06218
BALANCE,-0.6788493,1.223474,10.07328
BALANCE,-0.7012393,1.192285,10.08437
BALANCE,-0.6978068,1.193574,10.0955
BALANCE,-0.7092471,1.188874,10.10655
BALANCE,-0.7156864,1.170272,10.11772
BALANCE,-0.7110128,1.161824,10.12888
BALANCE,-0.7058849,1.15241,10.13979
BALANCE,-0.7090048,1.140892,10.15106
BALANCE,-0.714969,1.129573,10.16201
BALANCE,-0.7469177,1.102223,10.17314
BALANCE,-0.7565408,1.083731,10.18427
BALANCE,-0.7660101,1.064683,10.19519
BALANCE,-0.7806393,1.043234,10.20648
BALANCE,-0.7996757,1.073513,10.22105
BALANCE,-0.7921948,1.10505,10.22839
BALANCE,-0.7585316,1.11413,10.23997
BALANCE,-0.5933722,1.161864,10.25063
BALANCE,-0.356772,1.268894,10.26191
BALANCE,-0.00573194,1.355682,10.27315
BALANCE,0.04076722,1.379008,10.28411
BALANCE,0.01226035,1.364851,10.29531
BALANCE,0.02361652,1.420192,10.30642
BALANCE,0.00800395,1.401063,10.31751
BALANCE,0.0269779,1.427348,10.32863
BALANCE,0.04185003,1.406211,10.33978
BALANCE,0.1355806,1.376963,10.35103
BALANCE,0.1385225,1.396395,10.36186
BALANCE,0.1462202,1.386154,10.37312
BALANCE,0.1085477,1.365373,10.38416
BALANCE,0.09887418,1.340277,10.39514
BALANCE,0.0948742,1.317002,10.40627
BALANCE,0.09057948,1.309434,10.4175
BALANCE,0.08934379,1.283267,10.42865
BALANCE,0.0931274,1.344944,10.4398
BALANCE,0.08149961,1.359233,10.45079
BALANCE,0.07896391,1.343808,10.46189
BALANCE,0.09393072,1.380837,10.4729
BALANCE,0.1000064,1.35474,10.48398
BALANCE,0.09819838,1.355832,10.49508
BALANCE,0.09325516,1.398154,10.50652
BALANCE,0.1023691,1.407443,10.51742
BALANCE,0.1073122,1.407292,10.52849
BALANCE,0.104324,1.406269,10.53952
BALANCE,0.09997582,1.409964,10.55107
BALANCE,0.1181943,1.426257,10.56186
BALANCE,-0.1255282,1.481377,10.57292
BALANCE,-0.250865,1.475976,10.58396
BALANCE,-0.318328,1.475191,10.59519
BALANCE,-0.3504635,1.480484,10.60617
BALANCE,-0.325648,1.479693,10.61737
BALANCE,-0.3191051,1.464252,10.62836
BALANCE,-0.3292821,1.460891,10.63964
BALANCE,-0.319579,1.469347,10.65068
BALANCE,-0.2565734,1.452773,10.6618
BALANCE,-0.2537355,1.477326,10.67297
BALANCE,-0.2647849,1.472593,10.684
BALANCE,-0.2526776,1.472112,10.69499
BALANCE,-0.2825399,1.495535,10.70618
BALANCE,-0.272302,1.485012,10.71741
BALANCE,-0.2753169,1.523816,10.72835
BALANCE,-0.257956,1.467818,10.73942
BALANCE,-0.2657483,1.486146,10.75078
BALANCE,-0.2891284,1.480693,10.76169
BALANCE,-0.2525603,1.461779,10.77281
BALANCE,-0.2616752,1.430636,10.78383
BALANCE,-0.2822374,1.473577,10.79503
BALANCE,-0.2861726,1.432332,10.80609
BALANCE,-0.2833162,1.436545,10.81714
BALANCE,-0.2891687,1.427991,10.82826
BALANCE,-0.2614573,1.424354,10.83949
BALANCE,-0.2602146,1.393773,10.85063
BALANCE,-0.2614611,1.371389,10.86171
BALANCE,-0.2809282,1.359835,10.87276
BALANCE,-0.255417,1.381189,10.88399
BALANCE,-0.2613443,1.368337,10.89499
BALANCE,-0.3025945,1.400701,10.90603
BALANCE,-0.3713518,1.419288,10.91709
BALANCE,-0.3890071,1.416318,10.92838
BALANCE,-0.3886017,1.399002,10.93943
BALANCE,-0.4153776,1.415318,10.95061
BALANCE,-0.4073967,1.429186,10.96157
BALANCE,-0.3836326,1.447592,10.9727
BALANCE,-0.3971837,1.427192,10.98385
BALANCE,-0.3986943,1.456969,10.99502
BALANCE,-0.3817002,1.463187,11.006
BALANCE,-0.3814973,1.463863,11.01699
BALANCE,-0.3693926,1.456547,11.02827
BALANCE,-0.2381589,1.396526,11.03921
BALANCE,-0.2573579,1.404626,11.05035
BALANCE,-0.2917388,1.417807,11.06175
BALANCE,-0.3109109,1.421289,11.07282
BALANCE,-0.2687583,1.402889,11.08708
BALANCE,-0.246919,1.391255,11.09605
BALANCE,-0.2441297,1.392347,11.10469
BALANCE,-0.3107998,1.426608,11.11569
BALANCE,-0.3858882,1.438953,11.12716
BALANCE,-0.368062,1.414628,11.13783
BALANCE,-0.3720741,1.424029,11.14899
BALANCE,-0.3736283,1.417933,11.16005
BALANCE,-0.3444026,1.433439,11.17129
BALANCE,-0.3555578,1.447909,11.1821
BALANCE,-0.3742109,1.474039,11.1937
BALANCE,-0.3615495,1.443156,11.20471
BALANCE,-0.3449475,1.445149,11.21558
BALANCE,-0.3537478,1.416873,11.22692
BALANCE,-0.3629988,1.391256,11.23761
BALANCE,-0.3703663,1.385374,11.24915
BALANCE,-0.3699199,1.395925,11.25997
BALANCE,-0.3703891,1.366622,11.27111
BALANCE,-0.3837416,1.387039,11.2821
BALANCE,-0.381155,1.377136,11.29329
BALANCE,-0.3886949,1.360305,11.30478
BALANCE,-0.3833112,1.349634,11.31561
BALANCE,-0.3809871,1.352778,11.32667
BALANCE,-0.3244476,1.327224,11.33787
BALANCE,-0.336251,1.353501,11.34882
BALANCE,-0.3280964,1.329606,11.36022
BALANCE,-0.30482,1.308748,11.3709
BALANCE,-0.2778988,1.275998,11.38201
BALANCE,-0.2977378,1.294373,11.39322
BALANCE,-0.2809842,1.256107,11.40425
BALANCE,-0.3247248,1.257475,11.41525
BALANCE,-0.3739684,1.23816,11.42652
BALANCE,-0.3650557,1.182571,11.43773
BALANCE,-0.3627557,1.164074,11.44843
BALANCE,-0.358871,1.124924,11.46017
BALANCE,-0.2302865,0.9679657,11.47115
BALANCE,-0.1868411,0.844332,11.48256
BALANCE,-0.1266659,0.7285218,11.49381
BALANCE,-0.103901,0.7368868,11.50512
BALANCE,-0.03361309,0.6822992,11.5161
BALANCE,-0.03303277,0.670275,11.52749
BALANCE,-0.03304952,0.6700158,11.5387
BALANCE,-0.03116781,0.6939293,11.55156
BALANCE,-0.0313921,0.6988716,11.56117
BALANCE,-0.07622525,0.7281439,11.57228
BALANCE,-0.09376597,0.7409611,11.58336
BALANCE,-0.0907197,0.7221239,11.59457
BALANCE,-0.1129061,0.7126852,11.60572
BALANCE,-0.09697324,0.7010179,11.61696
BALANCE,-0.05115047,0.6954807,11.62776
BALANCE,-0.01865765,0.7184016,11.63893
BALANCE,-0.050109,0.7201615,11.65006
BALANCE,-0.02496311,0.7384688,11.66121
BALANCE,0.0008535981,0.8017945,11.67232
BALANCE,-0.01217157,0.8044024,11.68331
BALANCE,-0.02108371,0.8000346,11.69449
BALANCE,-0.04022625,0.8107595,11.70558
BALANCE,-0.03577501,0.8060266,11.71668
BALANCE,-0.02112889,0.8146711,11.72771
BALANCE,-0.01686534,0.8382035,11.73892
BALANCE,-0.01007563,0.844912,11.7501
BALANCE,-0.05323389,0.8867194,11.76462
BALANCE,0.003234386,0.871527,11.77232
BALANCE,0.02735782,0.8737102,11.78327
BALANCE,0.02528447,0.8464627,11.79424
BALANCE,-0.02543461,0.8508644,11.80544
BALANCE,-0.02584958,0.8315807,11.81666
BALANCE,-0.03777277,0.855541,11.82764
BALANCE,-0.01561898,0.8305437,11.83869
BALANCE,0.003333509,0.8150181,11.84999
BALANCE,0.03734243,0.8161163,11.86098
BALANCE,0.02824688,0.7356109,11.87226
BALANCE,0.1082229,0.6535434,11.88331
BALANCE,-0.03382999,0.6556087,11.89433
BALANCE,0,0,11.90541
BALANCE,0,0,11.91653
BALANCE,0,0,11.928
BALANCE,0,0,11.93888
BALANCE,0,0,11.94996
BALANCE,0,0,11.96114
BALANCE,0,0,11.97219
BALANCE,0,0,11.98321
BALANCE,0,0,11.99439
BALANCE,0,0,12.00556
BALANCE,0,0,12.01661
BALANCE,0,0,12.02778
BALANCE,0,0,12.03883
BALANCE,0,0,12.04995
BALANCE,0,0,12.06123
BALANCE,0,0,12.07221
BALANCE,0,0,12.08328
BALANCE,0,0,12.09442
BALANCE,0,0,12.10617
BALANCE,0,0,12.11668
BALANCE,0,0,12.12785
BALANCE,0,0,12.13883
BALANCE,-0.1475387,0.3021741,12.1499
BALANCE,-0.1216632,0.3159697,12.16111
BALANCE,-0.1404445,0.352233,12.17222
BALANCE,-0.1597001,0.3349023,12.18314
BALANCE,-0.1800448,0.3930997,12.19428
BALANCE,-0.1370223,0.432398,12.20555
BALANCE,-0.1286061,0.399495,12.21647
BALANCE,-0.08944774,0.3260899,12.22774
BALANCE,-0.1203377,0.4453522,12.23876
BALANCE,-0.1273779,0.4912243,12.25015
BALANCE,-0.1278563,0.5098211,12.26115
BALANCE,-0.1170944,0.5402911,12.27227
BALANCE,-0.1411486,0.5399659,12.28308
BALANCE,-0.1516406,0.5181627,12.29442
BALANCE,-0.1269592,0.5335261,12.30546
BALANCE,-0.1411339,0.5178598,12.31645
BALANCE,-0.1447017,0.4962628,12.32778
BALANCE,-0.1207089,0.5054123,12.33869
BALANCE,-0.1399178,0.5341167,12.34978
BALANCE,-0.1641191,0.531575,12.36158
BALANCE,-0.1856565,0.5357735,12.37201
BALANCE,-0.1722698,0.5315233,12.38308
BALANCE,-0.1833751,0.5276142,12.39458
BALANCE,-0.1982881,0.5086071,12.40566
BALANCE,-0.1990211,0.5170001,12.41652
BALANCE,-0.1828864,0.5204355,12.42785
BALANCE,-0.4059076,0.08632132,12.4388
BALANCE,-0.3428194,-0.1220679,12.4499
BALANCE,-0.4225368,-0.2661124,12.46118
BALANCE,-0.4006081,-0.3662948,12.47242
BALANCE,-0.4118407,-0.3718581,12.48311
BALANCE,-0.3962374,-0.3734201,12.4943
BALANCE,-0.3865986,-0.4048343,12.50569
BALANCE,-0.3842549,-0.3982271,12.51642
BALANCE,-0.3804613,-0.3910025,12.52745
BALANCE,-0.3797376,-0.3793366,12.53874
BALANCE,-0.3780618,-0.3808325,12.55022
BALANCE,-0.3776816,-0.3757831,12.56129
BALANCE,-0.376322,-0.3703953,12.5722
BALANCE,-0.3738911,-0.3671848,12.58329
BALANCE,-0.3712269,-0.3553988,12.59429
BALANCE,-0.3723124,-0.346743,12.60555
BALANCE,-0.37837,-0.3478985,12.61645
BALANCE,-0.38537,-0.3446306,12.62743
BALANCE,-0.4607157,-0.3560338,12.63868
BALANCE,-0.4507622,-0.3476067,12.6497
BALANCE,-0.44339,-0.3455181,12.66104
BALANCE,-0.4193861,-0.346247,12.67211
BALANCE,-0.4226746,-0.3584276,12.6829
BALANCE,-0.4272364,-0.3624897,12.69466
BALANCE,-0.4382542,-0.3637152,12.70522
BALANCE,-0.4634354,-0.3680602,12.71643
BALANCE,-0.4687403,-0.3713718,12.72753
BALANCE,-0.4706376,-0.370991,12.73862
BALANCE,-0.4709654,-0.3720711,12.74971
BALANCE,-0.4765087,-0.3788355,12.76085
BALANCE,-0.4768686,-0.3802766,12.77184
BALANCE,-0.4698096,-0.3887118,12.783
BALANCE,-0.4603748,-0.3886568,12.79431
BALANCE,-0.4412941,-0.3917021,12.80524
BALANCE,-0.4090157,-0.3904117,12.81649
BALANCE,-0.4078196,-0.3912216,12.82763
BALANCE,-0.4083603,-0.3807912,12.83851
BALANCE,-0.5294739,-0.3102913,12.84956
BALANCE,-0.5741349,-0.331118,12.86095
BALANCE,-0.6887981,-0.3060443,12.87193
BALANCE,-0.6317338,-0.3394221,12.88299
BALANCE,-0.6267816,-0.33979,12.89423
BALANCE,-0.6288051,-0.3388583,12.90522
BALANCE,-0.6235211,-0.3351658,12.91625
BALANCE,-0.6225094,-0.3321182,12.92733
BALANCE,-0.6739977,-0.3411663,12.93852
BALANCE,-0.6748713,-0.3411549,12.94952
BALANCE,-0.6881424,-0.3418078,12.96068
BALANCE,-0.6939186,-0.3401819,12.97186
BALANCE,-0.6923163,-0.3437378,12.9829
BALANCE,-0.6918741,-0.3428346,12.99411
BALANCE,-0.6923129,-0.3460987,13.00516
BALANCE,-0.6974357,-0.3476385,13.01626
BALANCE,-0.7034603,-0.3484437,13.02741
BALANCE,-0.7031623,-0.3494959,13.03851
BALANCE,-0.7052007,-0.3505704,13.04949
BALANCE,-0.7048879,-0.3548077,13.06081
BALANCE,-0.7024702,-0.3563648,13.07174
BALANCE,-0.7045772,-0.3562437,13.08289
BALANCE,-0.7056516,-0.3570909,13.09414
BALANCE,-0.7052918,-0.3587709,13.10504
BALANCE,-0.7087483,-0.3583339,13.11618
BALANCE,-0.7151923,-0.3596285,13.12779
BALANCE,-0.7135972,-0.3617291,13.13844
BALANCE,-0.7133667,-0.357839,13.14957
BALANCE,-0.7109218,-0.3605396,13.16066
BALANCE,-0.7007928,-0.3666522,13.17187
BALANCE,-0.6974108,-0.359333,13.18286
BALANCE,-0.6921228,-0.3592661,13.19408
BALANCE,-0.6923548,-0.3593045,13.20511
BALANCE,-0.6889855,-0.3612937,13.21606
BALANCE,-0.6411124,-0.3680274,13.2273
BALANCE,-0.6448901,-0.3540677,13.23828
BALANCE,-0.4555732,-0.08445151,13.24933
BALANCE,-0.2932154,-0.01390284,13.26061
BALANCE,-0.1748003,0.1298518,13.27175
BALANCE,-0.297691,0.2201935,13.28266
BALANCE,-0.3227988,0.2610082,13.2939
BALANCE,-0.2863235,0.2465869,13.305
BALANCE,-0.2843825,0.2253658,13.31601
BALANCE,-0.3048204,0.222413,13.32734
BALANCE,-0.3147922,0.229554,13.33823
BALANCE,-0.2378894,0.1762469,13.34939
BALANCE,-0.2364571,0.1708827,13.36058
BALANCE,-0.2251808,0.164381,13.37165
BALANCE,-0.2310593,0.1728711,13.38265
BALANCE,-0.2310746,0.1669149,13.39379
BALANCE,-0.2325024,0.1666399,13.40493
BALANCE,-0.2350389,0.173815,13.41608
BALANCE,-0.2372606,0.1738905,13.42724
BALANCE,-0.2409318,0.1719695,13.43821
BALANCE,-0.2413725,0.1657014,13.44932
BALANCE,-0.2424765,0.1664139,13.46065
BALANCE,-0.2398536,0.1643109,13.47176
BALANCE,-0.2383134,0.1610675,13.48269
BALANCE,-0.2273167,0.1563299,13.49375
BALANCE,-0.2229923,0.1565387,13.50516
BALANCE,-0.2189291,0.1706464,13.5159
BALANCE,-0.2171581,0.1763168,13.52736
BALANCE,-0.2208008,0.1727487,13.53862
BALANCE,-0.222146,0.1728866,13.54936
BALANCE,-0.224957,0.1728776,13.56085
BALANCE,-0.2299028,0.1717236,13.57174
BALANCE,-0.2290797,0.1779184,13.58278
BALANCE,-0.2881683,0.2150968,13.59385
BALANCE,-0.2915477,0.2186837,13.6053
