,word,count,log_count
16378,sparkle,20,2.995732273553991
16379,pegasus,21,3.044522437723423
16380,cakes,70,4.248495242049359
16381,moonlight,44,3.784189633918261
16382,pausing,23,3.1354942159291497
16383,giggling,22,3.091042453358316
16384,bruises,41,3.713572066704308
16385,deviations,29,3.367295829986474
16386,babysitter,24,3.1780538303479458
16387,congestion,55,4.007333185232471
16388,albion,84,4.430816798843313
16389,jasmine,30,3.4011973816621555
16390,roommate,48,3.871201010907891
16391,skirt,128,4.852030263919617
16392,nguyen,23,3.1354942159291497
16393,inclusive,93,4.532599493153256
16394,censored,20,2.995732273553991
16395,satire,21,3.044522437723423
16396,caroline,60,4.0943445622221
16397,newsroom,30,3.4011973816621555
16398,humanities,38,3.6375861597263857
16399,dos,36,3.58351893845611
16400,indices,24,3.1780538303479458
16401,leo,388,5.961005339623274
16402,datasets,66,4.189654742026425
16403,methodological,45,3.8066624897703196
16404,archives,78,4.356708826689592
16405,disciplines,106,4.663439094112067
16406,commons,47,3.8501476017100584
16407,replication,47,3.8501476017100584
16408,questionnaire,87,4.465908118654584
16409,subgroups,20,2.995732273553991
16410,fray,34,3.5263605246161616
16411,disco,36,3.58351893845611
16412,freeway,65,4.174387269895637
16413,chilled,57,4.04305126783455
16414,vegan,29,3.367295829986474
16415,lighten,22,3.091042453358316
16416,stew,40,3.6888794541139363
16417,brussels,47,3.8501476017100584
16418,sprouts,43,3.7612001156935624
16419,mushroom,21,3.044522437723423
16420,spinach,55,4.007333185232471
16421,ecosystem,35,3.5553480614894135
16422,wikis,60,4.0943445622221
16423,queries,30,3.4011973816621555
16424,ample,59,4.07753744390572
16425,narrows,21,3.044522437723423
16426,dial,70,4.248495242049359
16427,amplified,44,3.784189633918261
16428,optimus,21,3.044522437723423
16429,mayer,79,4.3694478524670215
16430,stevie,27,3.295836866004329
16431,fliers,21,3.044522437723423
16432,turbulence,29,3.367295829986474
16433,safest,25,3.2188758248682006
16434,seating,49,3.8918202981106265
16435,booking,27,3.295836866004329
16436,modal,27,3.295836866004329
16437,commuting,32,3.4657359027997265
16438,pedestrian,47,3.8501476017100584
16439,crowding,31,3.4339872044851463
16440,reciprocal,22,3.091042453358316
16441,commuters,29,3.367295829986474
16442,wheelchair,92,4.5217885770490405
16443,assaults,28,3.332204510175204
16444,numerical,26,3.258096538021482
16445,disadvantaged,32,3.4657359027997265
16446,metropolitan,69,4.23410650459726
16447,pipeline,101,4.61512051684126
16448,arterial,40,3.6888794541139363
16449,mitigation,49,3.8918202981106265
16450,connectors,26,3.258096538021482
16451,corridors,40,3.6888794541139363
16452,disadvantages,21,3.044522437723423
16453,palmer,101,4.61512051684126
16454,dinosaur,83,4.418840607796598
16455,mutations,54,3.9889840465642745
16456,nucleotide,22,3.091042453358316
16457,adaptive,37,3.6109179126442243
16458,nascent,21,3.044522437723423
16459,yielded,53,3.970291913552122
16460,transcripts,40,3.6888794541139363
16461,modifications,60,4.0943445622221
16462,splicing,27,3.295836866004329
16463,glycosylation,61,4.110873864173311
16464,phenotype,24,3.1780538303479458
16465,paraphrase,20,2.995732273553991
16466,switches,51,3.9318256327243257
16467,specificity,34,3.5263605246161616
16468,transient,26,3.258096538021482
16469,receptor,35,3.5553480614894135
16470,peaks,53,3.970291913552122
16471,langley,28,3.332204510175204
16472,francois,28,3.332204510175204
16473,mutation,41,3.713572066704308
16474,retrospective,20,2.995732273553991
16475,exposition,95,4.553876891600541
16476,hughes,88,4.477336814478207
16477,commotion,20,2.995732273553991
16478,stocking,28,3.332204510175204
16479,pantry,35,3.5553480614894135
16480,collage,30,3.4011973816621555
16481,circling,36,3.58351893845611
16482,partitioning,29,3.367295829986474
16483,jezebel,23,3.1354942159291497
16484,elijah,37,3.6109179126442243
16485,mediterranean,53,3.970291913552122
16486,stoned,21,3.044522437723423
16487,slaughter,45,3.8066624897703196
16488,cultured,24,3.1780538303479458
16489,furs,27,3.295836866004329
16490,distribute,36,3.58351893845611
16491,heel,69,4.23410650459726
16492,skipped,39,3.6635616461296463
16493,thrill,49,3.8918202981106265
16494,memos,34,3.5263605246161616
16495,psychiatrist,67,4.204692619390966
16496,stubborn,53,3.970291913552122
16497,plateau,32,3.4657359027997265
16498,surged,24,3.1780538303479458
16499,determinants,37,3.6109179126442243
16500,impetus,30,3.4011973816621555
16501,opium,27,3.295836866004329
16502,analyzing,81,4.394449154672439
16503,judith,32,3.4657359027997265
16504,goldstein,26,3.258096538021482
16505,understandings,47,3.8501476017100584
16506,causal,36,3.58351893845611
16507,barbarians,55,4.007333185232471
16508,tributary,27,3.295836866004329
16509,cognition,23,3.1354942159291497
16510,stimulation,34,3.5263605246161616
16511,synthesis,47,3.8501476017100584
16512,nurtured,23,3.1354942159291497
16513,topography,22,3.091042453358316
16514,peripheral,44,3.784189633918261
16515,admiral,65,4.174387269895637
16516,encompassing,21,3.044522437723423
16517,cradle,29,3.367295829986474
16518,pinnacle,22,3.091042453358316
16519,envoy,38,3.6375861597263857
16520,prolific,34,3.5263605246161616
16521,chunks,51,3.9318256327243257
16522,shi,22,3.091042453358316
16523,barbarian,25,3.2188758248682006
16524,yuan,20,2.995732273553991
16525,localized,36,3.58351893845611
16526,morse,44,3.784189633918261
16527,ideologies,22,3.091042453358316
16528,intellectuals,56,4.02535169073515
16529,transitional,31,3.4339872044851463
16530,unparalleled,21,3.044522437723423
16531,faithfulness,27,3.295836866004329
16532,guo,27,3.295836866004329
16533,inflated,29,3.367295829986474
16534,zongli,31,3.4339872044851463
16535,yamen,31,3.4339872044851463
16536,gong,38,3.6375861597263857
16537,zhang,62,4.127134385045092
16538,strategically,36,3.58351893845611
16539,proficient,47,3.8501476017100584
16540,huang,20,2.995732273553991
16541,distinguishing,33,3.4965075614664802
16542,hart,184,5.214935757608986
16543,facilitated,29,3.367295829986474
16544,abiding,27,3.295836866004329
16545,autonomous,63,4.143134726391533
16546,tariffs,27,3.295836866004329
16547,rivers,131,4.875197323201151
16548,telecommunications,44,3.784189633918261
16549,liu,48,3.871201010907891
16550,steadfast,24,3.1780538303479458
16551,tang,23,3.1354942159291497
16552,persuasion,28,3.332204510175204
16553,majesty,129,4.859812404361672
16554,token,32,3.4657359027997265
16555,rhetorical,57,4.04305126783455
16556,consuls,21,3.044522437723423
16557,delegation,55,4.007333185232471
16558,formulate,26,3.258096538021482
16559,assigning,24,3.1780538303479458
16560,voyage,53,3.970291913552122
16561,erupted,43,3.7612001156935624
16562,taiwan,271,5.602118820879701
16563,predicament,29,3.367295829986474
16564,onset,59,4.07753744390572
16565,tandem,25,3.2188758248682006
16566,pyramid,78,4.356708826689592
16567,employing,56,4.02535169073515
16568,circumference,22,3.091042453358316
16569,compute,21,3.044522437723423
16570,equals,59,4.07753744390572
16571,louder,62,4.127134385045092
16572,withdrawing,26,3.258096538021482
16573,deer,210,5.3471075307174685
16574,rendezvous,25,3.2188758248682006
16575,refugee,69,4.23410650459726
16576,liberalism,50,3.912023005428146
16577,sol,26,3.258096538021482
16578,arithmetic,23,3.1354942159291497
16579,excused,31,3.4339872044851463
16580,structurally,23,3.1354942159291497
16581,hypocrisy,44,3.784189633918261
16582,hectic,23,3.1354942159291497
16583,indicted,51,3.9318256327243257
16584,skins,40,3.6888794541139363
16585,pleading,45,3.8066624897703196
16586,winston,110,4.700480365792417
16587,railroads,40,3.6888794541139363
16588,spokesperson,41,3.713572066704308
16589,mpt,26,3.258096538021482
16590,headings,20,2.995732273553991
16591,applicant,25,3.2188758248682006
16592,memo,69,4.23410650459726
16593,supervising,20,2.995732273553991
16594,invoke,20,2.995732273553991
16595,disproportionate,45,3.8066624897703196
16596,briefs,27,3.295836866004329
16597,jerome,70,4.248495242049359
16598,promptly,50,3.912023005428146
16599,baseline,132,4.882801922586371
16600,publicity,95,4.553876891600541
16601,robber,29,3.367295829986474
16602,heloc,127,4.844187086458591
16603,ache,39,3.6635616461296463
16604,workbook,39,3.6635616461296463
16605,knocks,44,3.784189633918261
16606,buffer,44,3.784189633918261
16607,shave,26,3.258096538021482
16608,vicky,70,4.248495242049359
16609,clarification,32,3.4657359027997265
16610,wallace,220,5.393627546352362
16611,dale,72,4.276666119016055
16612,complication,23,3.1354942159291497
16613,constituency,25,3.2188758248682006
16614,differential,51,3.9318256327243257
16615,vigor,27,3.295836866004329
16616,doctorate,26,3.258096538021482
16617,whales,27,3.295836866004329
16618,predictor,59,4.07753744390572
16619,succeeds,35,3.5553480614894135
16620,bailing,21,3.044522437723423
16621,disapproval,29,3.367295829986474
16622,boutique,48,3.871201010907891
16623,builders,56,4.02535169073515
16624,goo,59,4.07753744390572
16625,exquisite,54,3.9889840465642745
16626,necks,33,3.4965075614664802
16627,handmade,21,3.044522437723423
16628,sniff,28,3.332204510175204
16629,huber,27,3.295836866004329
16630,judas,26,3.258096538021482
16631,depict,33,3.4965075614664802
16632,arcane,20,2.995732273553991
16633,transcend,21,3.044522437723423
16634,fleming,52,3.9512437185814275
16635,flicks,20,2.995732273553991
16636,brainwashed,24,3.1780538303479458
16637,blasphemy,20,2.995732273553991
16638,limbs,82,4.406719247264253
16639,oppressed,29,3.367295829986474
16640,hum,52,3.9512437185814275
16641,famine,36,3.58351893845611
16642,emptied,35,3.5553480614894135
16643,recycled,49,3.8918202981106265
16644,leiden,31,3.4339872044851463
16645,circus,86,4.454347296253507
16646,creationists,20,2.995732273553991
16647,exemplary,25,3.2188758248682006
16648,servants,80,4.382026634673881
16649,appendix,35,3.5553480614894135
16650,boycott,48,3.871201010907891
16651,hardin,21,3.044522437723423
16652,gutierrez,52,3.9512437185814275
16653,joanne,40,3.6888794541139363
16654,documenting,26,3.258096538021482
16655,profiled,55,4.007333185232471
16656,spitzer,156,5.049856007249537
16657,marriages,44,3.784189633918261
16658,wreckage,34,3.5263605246161616
16659,incumbent,68,4.219507705176107
16660,brisk,28,3.332204510175204
16661,acknowledgment,36,3.58351893845611
16662,delusional,24,3.1780538303479458
16663,dalton,66,4.189654742026425
16664,roofs,27,3.295836866004329
16665,moss,44,3.784189633918261
16666,possum,33,3.4965075614664802
16667,pandora,188,5.236441962829949
16668,tracing,31,3.4339872044851463
16669,que,114,4.736198448394496
16670,semester,117,4.762173934797756
16671,boise,36,3.58351893845611
16672,dewey,44,3.784189633918261
16673,susceptible,43,3.7612001156935624
16674,migrants,76,4.330733340286331
16675,smuggling,35,3.5553480614894135
16676,deployment,38,3.6375861597263857
16677,fleet,114,4.736198448394496
16678,marines,115,4.74493212836325
16679,morocco,56,4.02535169073515
16680,prostitution,69,4.23410650459726
16681,whores,20,2.995732273553991
16682,corny,23,3.1354942159291497
16683,narration,42,3.7376696182833684
16684,allan,49,3.8918202981106265
16685,odor,35,3.5553480614894135
16686,melvin,49,3.8918202981106265
16687,prelude,21,3.044522437723423
16688,somethin,43,3.7612001156935624
16689,doin,74,4.30406509320417
16690,armchair,43,3.7612001156935624
16691,twisting,29,3.367295829986474
16692,queer,96,4.564348191467836
16693,mccullough,25,3.2188758248682006
16694,refrigerator,102,4.624972813284271
16695,diminishing,35,3.5553480614894135
16696,ceremonial,40,3.6888794541139363
16697,fairs,21,3.044522437723423
16698,whitman,23,3.1354942159291497
16699,zeus,29,3.367295829986474
16700,endeavors,24,3.1780538303479458
16701,bowdoin,21,3.044522437723423
16702,tick,38,3.6375861597263857
16703,strenuous,21,3.044522437723423
16704,swirl,40,3.6888794541139363
16705,worldly,31,3.4339872044851463
16706,frosting,20,2.995732273553991
16707,hardships,20,2.995732273553991
16708,wool,53,3.970291913552122
16709,adversity,21,3.044522437723423
16710,pitfalls,22,3.091042453358316
16711,milton,126,4.836281906951478
16712,friedman,63,4.143134726391533
16713,generosity,48,3.871201010907891
16714,stink,47,3.8501476017100584
16715,repeats,34,3.5263605246161616
16716,soybeans,34,3.5263605246161616
16717,twain,21,3.044522437723423
16718,reservoirs,20,2.995732273553991
16719,barge,29,3.367295829986474
16720,gravel,77,4.343805421853684
16721,timed,29,3.367295829986474
16722,bushels,25,3.2188758248682006
16723,herds,23,3.1354942159291497
16724,hauling,37,3.6109179126442243
16725,harvested,25,3.2188758248682006
16726,navajo,37,3.6109179126442243
16727,ranchers,23,3.1354942159291497
16728,grazing,31,3.4339872044851463
16729,softened,37,3.6109179126442243
16730,soils,26,3.258096538021482
16731,quota,38,3.6375861597263857
16732,diverted,52,3.9512437185814275
16733,soybean,26,3.258096538021482
16734,richards,66,4.189654742026425
16735,partisanship,34,3.5263605246161616
16736,unfavorable,23,3.1354942159291497
16737,uninsured,52,3.9512437185814275
16738,youre,91,4.51085950651685
16739,moaning,27,3.295836866004329
16740,groaning,49,3.8918202981106265
16741,doubtless,21,3.044522437723423
16742,crept,22,3.091042453358316
16743,comp,22,3.091042453358316
16744,boobs,25,3.2188758248682006
16745,harper,103,4.634728988229636
16746,clarence,101,4.61512051684126
16747,otis,53,3.970291913552122
16748,gritty,33,3.4965075614664802
16749,cylinders,50,3.912023005428146
16750,sensational,32,3.4657359027997265
16751,briefcase,36,3.58351893845611
16752,rwandan,31,3.4339872044851463
16753,glove,66,4.189654742026425
16754,diarrhea,27,3.295836866004329
16755,sorcery,23,3.1354942159291497
16756,mythic,22,3.091042453358316
16757,seminal,25,3.2188758248682006
16758,northward,40,3.6888794541139363
16759,locus,30,3.4011973816621555
16760,manpower,25,3.2188758248682006
16761,vagina,25,3.2188758248682006
16762,severed,29,3.367295829986474
16763,murders,83,4.418840607796598
16764,halves,21,3.044522437723423
16765,predictors,33,3.4965075614664802
16766,ferrer,31,3.4339872044851463
16767,questionnaires,45,3.8066624897703196
16768,intra,20,2.995732273553991
16769,variability,47,3.8501476017100584
16770,steele,53,3.970291913552122
16771,floppy,23,3.1354942159291497
16772,awaits,21,3.044522437723423
16773,cranberry,24,3.1780538303479458
16774,oyster,26,3.258096538021482
16775,complimentary,22,3.091042453358316
16776,stroll,38,3.6375861597263857
16777,crafts,48,3.871201010907891
16778,frosty,21,3.044522437723423
16779,burlington,26,3.258096538021482
16780,edison,39,3.6635616461296463
16781,rosemary,61,4.110873864173311
16782,hendricks,20,2.995732273553991
16783,digs,29,3.367295829986474
16784,dunn,42,3.7376696182833684
16785,frankie,58,4.060443010546419
16786,sinatra,49,3.8918202981106265
16787,truman,35,3.5553480614894135
16788,accommodations,50,3.912023005428146
16789,rainfall,30,3.4011973816621555
16790,blasting,22,3.091042453358316
16791,alibi,44,3.784189633918261
16792,scarlett,22,3.091042453358316
16793,hara,42,3.7376696182833684
16794,enclosed,36,3.58351893845611
16795,dunes,21,3.044522437723423
16796,scenic,23,3.1354942159291497
16797,hollow,104,4.6443908991413725
16798,dobbs,49,3.8918202981106265
16799,watkins,33,3.4965075614664802
16800,lena,24,3.1780538303479458
16801,indifferent,28,3.332204510175204
16802,lactobacilli,32,3.4657359027997265
16803,allergy,48,3.871201010907891
16804,microbial,37,3.6109179126442243
16805,deprivation,32,3.4657359027997265
16806,microbiota,25,3.2188758248682006
16807,fecal,25,3.2188758248682006
16808,pcr,68,4.219507705176107
16809,primers,22,3.091042453358316
16810,aureus,23,3.1354942159291497
16811,colonized,31,3.4339872044851463
16812,flora,24,3.1780538303479458
16813,neonatal,27,3.295836866004329
16814,antibiotics,48,3.871201010907891
16815,bacterial,55,4.007333185232471
16816,systemic,69,4.23410650459726
16817,hypothesized,22,3.091042453358316
16818,frequencies,49,3.8918202981106265
16819,clinically,28,3.332204510175204
16820,weights,48,3.871201010907891
16821,maternity,27,3.295836866004329
16822,pediatrician,22,3.091042453358316
16823,allergies,34,3.5263605246161616
16824,rabbit,93,4.532599493153256
16825,asthma,33,3.4965075614664802
16826,hercules,68,4.219507705176107
16827,acids,44,3.784189633918261
16828,whitney,76,4.330733340286331
16829,differed,37,3.6109179126442243
16830,antigens,49,3.8918202981106265
16831,saliva,26,3.258096538021482
16832,bullion,37,3.6109179126442243
16833,knox,37,3.6109179126442243
16834,mba,29,3.367295829986474
16835,painters,49,3.8918202981106265
16836,flattened,31,3.4339872044851463
16837,ponds,26,3.258096538021482
16838,tumor,107,4.672828834461906
16839,breaths,34,3.5263605246161616
16840,palms,58,4.060443010546419
16841,rocking,53,3.970291913552122
16842,leans,47,3.8501476017100584
16843,buffett,23,3.1354942159291497
16844,kenya,73,4.290459441148391
16845,rockies,59,4.07753744390572
16846,zachary,27,3.295836866004329
16847,stokes,40,3.6888794541139363
16848,countdown,21,3.044522437723423
16849,prestige,33,3.4965075614664802
16850,irresistible,27,3.295836866004329
16851,blackmail,25,3.2188758248682006
16852,cantor,26,3.258096538021482
16853,mueller,32,3.4657359027997265
16854,feinstein,39,3.6635616461296463
16855,clapper,21,3.044522437723423
16856,slacks,26,3.258096538021482
16857,dell,34,3.5263605246161616
16858,barnes,164,5.099866427824199
16859,wares,28,3.332204510175204
16860,floated,45,3.8066624897703196
16861,trickle,28,3.332204510175204
16862,controversies,27,3.295836866004329
16863,gwinnett,76,4.330733340286331
16864,greenville,33,3.4965075614664802
16865,fulton,55,4.007333185232471
16866,agendas,44,3.784189633918261
16867,cobb,89,4.48863636973214
16868,photographic,55,4.007333185232471
16869,tad,47,3.8501476017100584
16870,collaboratively,24,3.1780538303479458
16871,sketch,78,4.356708826689592
16872,theyre,91,4.51085950651685
16873,empathetic,23,3.1354942159291497
16874,giles,25,3.2188758248682006
16875,waring,20,2.995732273553991
16876,fallujah,33,3.4965075614664802
16877,siege,42,3.7376696182833684
16878,cameraman,22,3.091042453358316
16879,commanders,47,3.8501476017100584
16880,shiite,24,3.1780538303479458
16881,guerrillas,22,3.091042453358316
16882,aggravating,35,3.5553480614894135
16883,morale,37,3.6109179126442243
16884,mosque,56,4.02535169073515
16885,overflowing,20,2.995732273553991
16886,blackwater,21,3.044522437723423
16887,sunglasses,56,4.02535169073515
16888,massacre,42,3.7376696182833684
16889,medically,24,3.1780538303479458
16890,invoking,24,3.1780538303479458
16891,unfolds,29,3.367295829986474
16892,cloning,20,2.995732273553991
16893,overdue,27,3.295836866004329
16894,presentations,74,4.30406509320417
16895,judd,215,5.3706380281276624
16896,apatow,191,5.25227342804663
16897,observational,21,3.044522437723423
16898,wainwright,27,3.295836866004329
16899,maude,33,3.4965075614664802
16900,stresses,63,4.143134726391533
16901,remarried,20,2.995732273553991
16902,ferocious,20,2.995732273553991
16903,psychic,71,4.2626798770413155
16904,budgetary,21,3.044522437723423
16905,gratification,25,3.2188758248682006
16906,disingenuous,27,3.295836866004329
16907,stressful,72,4.276666119016055
16908,vermont,82,4.406719247264253
16909,bash,53,3.970291913552122
16910,injecting,32,3.4657359027997265
16911,unfold,45,3.8066624897703196
16912,abundantly,21,3.044522437723423
16913,stepfather,38,3.6375861597263857
16914,slums,22,3.091042453358316
16915,tempered,32,3.4657359027997265
16916,elevation,49,3.8918202981106265
16917,westward,34,3.5263605246161616
16918,niagara,21,3.044522437723423
16919,byron,69,4.23410650459726
16920,lyons,37,3.6109179126442243
16921,albany,58,4.060443010546419
16922,riley,217,5.37989735354046
16923,ryder,21,3.044522437723423
16924,hormone,54,3.9889840465642745
16925,upbeat,26,3.258096538021482
16926,happiest,33,3.4965075614664802
16927,foliage,54,3.9889840465642745
16928,blooms,24,3.1780538303479458
16929,atm,25,3.2188758248682006
16930,bagel,94,4.543294782270004
16931,shampoo,21,3.044522437723423
16932,rallied,27,3.295836866004329
16933,nio,52,3.9512437185814275
16934,ver,57,4.04305126783455
16935,sauer,30,3.4011973816621555
16936,roc,28,3.332204510175204
16937,rapper,30,3.4011973816621555
16938,mailchimp,24,3.1780538303479458
16939,itching,27,3.295836866004329
16940,barr,45,3.8066624897703196
16941,digested,23,3.1354942159291497
16942,changer,30,3.4011973816621555
16943,ymca,52,3.9512437185814275
16944,merger,54,3.9889840465642745
16945,apologies,45,3.8066624897703196
16946,overrun,25,3.2188758248682006
16947,wellness,23,3.1354942159291497
16948,parachute,22,3.091042453358316
16949,hires,45,3.8066624897703196
16950,stripper,41,3.713572066704308
16951,giggles,28,3.332204510175204
16952,booze,52,3.9512437185814275
16953,cornbread,36,3.58351893845611
16954,freakin,23,3.1354942159291497
16955,marge,20,2.995732273553991
16956,ax,32,3.4657359027997265
16957,busted,84,4.430816798843313
16958,waitress,66,4.189654742026425
16959,juicy,29,3.367295829986474
16960,threesome,21,3.044522437723423
16961,flagship,34,3.5263605246161616
16962,stirred,64,4.1588830833596715
16963,cloudy,36,3.58351893845611
16964,constellation,47,3.8501476017100584
16965,gruesome,28,3.332204510175204
16966,xavier,41,3.713572066704308
16967,lutz,31,3.4339872044851463
16968,emmett,21,3.044522437723423
16969,gasping,39,3.6635616461296463
16970,yearbook,33,3.4965075614664802
16971,edwin,50,3.912023005428146
16972,hal,75,4.31748811353631
16973,blair,57,4.04305126783455
16974,gulliver,24,3.1780538303479458
16975,mater,23,3.1354942159291497
16976,faintly,21,3.044522437723423
16977,pumps,135,4.90527477843843
16978,squirt,35,3.5553480614894135
16979,squeezing,28,3.332204510175204
16980,aortic,23,3.1354942159291497
16981,pulmonary,36,3.58351893845611
16982,arteries,20,2.995732273553991
16983,dioxide,67,4.204692619390966
16984,inhale,21,3.044522437723423
16985,artery,26,3.258096538021482
16986,fats,39,3.6635616461296463
16987,austrian,51,3.9318256327243257
16988,roswell,20,2.995732273553991
16989,supersonic,20,2.995732273553991
16990,altitude,62,4.127134385045092
16991,cubic,41,3.713572066704308
16992,sensors,71,4.2626798770413155
16993,experimentation,23,3.1354942159291497
16994,automotive,41,3.713572066704308
16995,accessory,27,3.295836866004329
16996,dazzling,38,3.6375861597263857
16997,cummings,23,3.1354942159291497
16998,ignited,21,3.044522437723423
16999,ensemble,43,3.7612001156935624
17000,templates,23,3.1354942159291497
17001,assorted,29,3.367295829986474
17002,tote,23,3.1354942159291497
17003,attends,26,3.258096538021482
17004,salons,21,3.044522437723423
17005,stylist,27,3.295836866004329
17006,curl,33,3.4965075614664802
17007,arden,31,3.4339872044851463
17008,tsp,142,4.955827057601261
17009,revive,28,3.332204510175204
17010,deluxe,23,3.1354942159291497
17011,trimmings,39,3.6635616461296463
17012,catalog,66,4.189654742026425
17013,witchcraft,42,3.7376696182833684
17014,costa,111,4.709530201312334
17015,tramp,23,3.1354942159291497
17016,abigail,91,4.51085950651685
17017,alito,24,3.1780538303479458
17018,wiser,30,3.4011973816621555
17019,graffiti,27,3.295836866004329
17020,whispers,82,4.406719247264253
17021,amos,29,3.367295829986474
17022,franz,26,3.258096538021482
17023,eeoc,25,3.2188758248682006
17024,gladys,29,3.367295829986474
17025,resembled,40,3.6888794541139363
17026,antitrust,27,3.295836866004329
17027,ftc,27,3.295836866004329
17028,smeared,28,3.332204510175204
17029,duffy,25,3.2188758248682006
17030,oaks,42,3.7376696182833684
17031,ore,33,3.4965075614664802
17032,familial,29,3.367295829986474
17033,hogan,25,3.2188758248682006
17034,transnational,34,3.5263605246161616
17035,willard,23,3.1354942159291497
17036,kwame,23,3.1354942159291497
17037,probation,44,3.784189633918261
17038,laundering,40,3.6888794541139363
17039,allegation,40,3.6888794541139363
17040,stuart,51,3.9318256327243257
17041,ajc,32,3.4657359027997265
17042,suing,39,3.6635616461296463
17043,accomplice,31,3.4339872044851463
17044,alleges,30,3.4011973816621555
17045,lenders,41,3.713572066704308
17046,prosecutor,115,4.74493212836325
17047,fiddling,20,2.995732273553991
17048,quayle,46,3.828641396489095
17049,bony,21,3.044522437723423
17050,shuttle,100,4.605170185988092
17051,honeymoon,55,4.007333185232471
17052,hunted,36,3.58351893845611
17053,littered,26,3.258096538021482
17054,circulating,43,3.7612001156935624
17055,fused,23,3.1354942159291497
17056,torso,57,4.04305126783455
17057,stoop,22,3.091042453358316
17058,cheerleaders,23,3.1354942159291497
17059,clap,23,3.1354942159291497
17060,vocation,21,3.044522437723423
17061,crotch,24,3.1780538303479458
17062,socks,93,4.532599493153256
17063,coyote,54,3.9889840465642745
17064,jogging,22,3.091042453358316
17065,pistol,66,4.189654742026425
17066,cadets,33,3.4965075614664802
17067,freshmen,49,3.8918202981106265
17068,classmates,70,4.248495242049359
17069,veterinarian,25,3.2188758248682006
17070,veterinary,30,3.4011973816621555
17071,tending,24,3.1780538303479458
17072,mafia,28,3.332204510175204
17073,pharmacy,35,3.5553480614894135
17074,roommates,20,2.995732273553991
17075,gramm,35,3.5553480614894135
17076,fucked,115,4.74493212836325
17077,airwaves,20,2.995732273553991
17078,pesticide,39,3.6635616461296463
17079,entails,32,3.4657359027997265
17080,commuter,21,3.044522437723423
17081,rail,147,4.990432586778736
17082,pipelines,23,3.1354942159291497
17083,vans,33,3.4965075614664802
17084,appointees,26,3.258096538021482
17085,vaccine,71,4.2626798770413155
17086,pilgrim,68,4.219507705176107
17087,fallon,27,3.295836866004329
17088,letterman,27,3.295836866004329
17089,specialize,29,3.367295829986474
17090,conditioned,30,3.4011973816621555
17091,unforeseen,25,3.2188758248682006
17092,librarians,136,4.912654885736052
17093,bypass,49,3.8918202981106265
17094,shaker,20,2.995732273553991
17095,archivists,21,3.044522437723423
17096,antisocial,80,4.382026634673881
17097,vol,330,5.799092654460526
17098,congresswoman,31,3.4339872044851463
17099,dyed,38,3.6375861597263857
17100,lawns,21,3.044522437723423
17101,nonprofits,21,3.044522437723423
17102,sod,50,3.912023005428146
17103,motors,81,4.394449154672439
17104,waving,79,4.3694478524670215
17105,sanctuary,68,4.219507705176107
17106,chen,42,3.7376696182833684
17107,fang,30,3.4011973816621555
17108,charmed,28,3.332204510175204
17109,obituary,26,3.258096538021482
17110,cricket,48,3.871201010907891
17111,vaccines,40,3.6888794541139363
17112,booster,21,3.044522437723423
17113,fatalities,28,3.332204510175204
17114,saunders,35,3.5553480614894135
17115,receptive,35,3.5553480614894135
17116,nuevo,29,3.367295829986474
17117,undergraduates,30,3.4011973816621555
17118,readings,60,4.0943445622221
17119,grammatical,49,3.8918202981106265
17120,weiner,44,3.784189633918261
17121,schumer,64,4.1588830833596715
17122,barbed,38,3.6375861597263857
17123,hacked,35,3.5553480614894135
17124,hawkins,24,3.1780538303479458
17125,whistled,21,3.044522437723423
17126,gram,36,3.58351893845611
17127,scanners,25,3.2188758248682006
17128,arrivals,25,3.2188758248682006
17129,arrests,64,4.1588830833596715
17130,hinder,20,2.995732273553991
17131,anyhow,40,3.6888794541139363
17132,clarice,31,3.4339872044851463
17133,ink,86,4.454347296253507
17134,detectors,32,3.4657359027997265
17135,crooked,29,3.367295829986474
17136,illegals,24,3.1780538303479458
17137,shelby,46,3.828641396489095
17138,intentional,49,3.8918202981106265
17139,fingerprints,40,3.6888794541139363
17140,soundbite,45,3.8066624897703196
17141,mccann,21,3.044522437723423
17142,mammy,20,2.995732273553991
17143,spectral,20,2.995732273553991
17144,strand,72,4.276666119016055
17145,poirot,34,3.5263605246161616
17146,complications,84,4.430816798843313
17147,selena,82,4.406719247264253
17148,gomez,50,3.912023005428146
17149,johannesburg,20,2.995732273553991
17150,greasy,33,3.4965075614664802
17151,spoons,23,3.1354942159291497
17152,patrons,49,3.8918202981106265
17153,tuesdays,25,3.2188758248682006
17154,amsterdam,34,3.5263605246161616
17155,stalk,20,2.995732273553991
17156,celery,48,3.871201010907891
17157,freezer,61,4.110873864173311
17158,antarctic,28,3.332204510175204
17159,antarctica,31,3.4339872044851463
17160,wonderopolis,27,3.295836866004329
17161,illusions,29,3.367295829986474
17162,magicians,22,3.091042453358316
17163,cramer,27,3.295836866004329
17164,frost,55,4.007333185232471
17165,bitten,35,3.5553480614894135
17166,frostbite,26,3.258096538021482
17167,perkins,58,4.060443010546419
17168,hypothermia,25,3.2188758248682006
17169,butch,24,3.1780538303479458
17170,coworkers,27,3.295836866004329
17171,squared,23,3.1354942159291497
17172,entrances,23,3.1354942159291497
17173,dope,46,3.828641396489095
17174,condom,36,3.58351893845611
17175,scholarships,30,3.4011973816621555
